state,county,UFO_sightings,Population,Median Age,Median Household Income,percent female,percent HS,percent AF,UFO_percapita
nj,bergen county,4,912795.0,41.3,83794.0,51.714349881408204,17.333245690434325,0.02541644071231766,4.382144950399597e-06
nj,burlington county,8,449964.0,40.6,78446.0,50.83895600536932,20.82677725329137,0.8009529651260989,1.777920011378688e-05
nj,camden county,12,513512.0,38.0,61683.0,51.70297870351618,21.08441477511723,0.05491595133122497,2.336848992818084e-05
nj,cape may county,11,96684.0,47.7,56494.0,51.272185677051006,26.10152662281246,0.8781184063547226,0.00011377270282570022
nj,essex county,8,785853.0,36.5,55095.0,51.9744786874899,19.103827306124682,0.017051535083533437,1.0180020945393095e-05
nj,gloucester county,4,289098.0,39.0,74524.0,51.4389584154854,23.084905464582945,0.0736774381005749,1.38361386104366e-05
nj,hudson county,5,644605.0,34.4,58442.0,50.41661172345855,18.045469706254217,0.023890599669565082,7.756688204404248e-06
nj,hunterdon county,2,127047.0,44.0,106143.0,50.201106677056515,15.929537887553424,0.025974639306713267,1.574220564043228e-05
nj,mercer county,2,368094.0,38.1,73480.0,51.064945367215984,17.312968969882693,0.03912044206099529,5.43339473069379e-06
nj,middlesex county,12,817026.0,37.4,79596.0,50.85382839713791,18.12133273604512,0.02974201555397258,1.468741508838152e-05
nj,monmouth county,10,629735.0,41.7,84526.0,51.36017531183752,17.840043827959377,0.06732990861235282,1.58796954274417e-05
nj,morris county,2,495261.0,41.5,98633.0,51.041168192124964,15.917263826548023,0.03614255917586889,4.038274768253507e-06
nj,ocean county,18,578902.0,42.6,61136.0,52.02797710147832,25.796248760584696,0.12679175404472603,3.109334567854317e-05
nj,passaic county,4,502854.0,36.2,57654.0,51.37554836990459,22.793693596948618,0.016704649858607073,7.954595170765272e-06
nj,salem county,1,65825.0,41.1,59718.0,51.42575009494873,26.345613368780857,0.02278769464489176,1.5191796429927839e-05
nj,somerset county,3,326207.0,40.4,99020.0,51.20674908876879,15.123832413160967,0.011649044931592517,9.196614419678302e-06
nj,sussex county,2,147924.0,42.3,87335.0,50.3413915253779,21.541467239934022,0.04461750628701225,1.3520456450609773e-05
nj,union county,4,540568.0,37.9,68507.0,51.40685353184058,20.176740021606903,0.013689304583327165,7.399624099095766e-06
nj,warren county,6,108150.0,41.8,70912.0,51.304669440591766,24.11280628756357,0.04623208506703652,5.547850208044383e-05
nm,bernalillo county,30,667092.0,36.1,48801.0,50.98382232135897,15.702032103517954,0.3444802216186073,4.497130830530122e-05
nm,dona ana county,4,211175.0,32.2,37933.0,50.887178880075766,13.145021901266722,0.5147389605777198,1.894163608381674e-05
nm,eddy county,2,54284.0,36.9,49165.0,49.74578144572986,20.615651020558545,0.04236975904502247,3.684326873480215e-05
nm,lea county,1,65681.0,31.8,50694.0,48.609186827240755,17.476895905969762,0.05176535071025107,1.5225103150073843e-05
nm,luna county,2,25001.0,38.7,29282.0,50.41798328066878,20.383184672613094,0.0,7.999680012799488e-05
nm,mckinley county,1,72373.0,30.5,30458.0,51.28155527613889,18.837135395796775,0.06494134552941014,1.3817307559448966e-05
nm,quay county,1,8890.0,45.9,30802.0,50.83239595050618,27.19910011248594,0.0,0.0001124859392575928
nm,rio arriba county,1,40218.0,39.5,40250.0,50.73350241185539,20.336665174797357,0.024864488537470787,2.4864488537470783e-05
nm,roosevelt county,1,19984.0,29.6,38764.0,49.17934347477983,14.62670136108887,0.505404323458767,5.004003202562049e-05
nm,san juan county,4,128476.0,33.2,48196.0,50.34714654877176,20.088576854821135,0.07005199414676672,3.1134219620785205e-05
nm,sandoval county,7,133503.0,38.5,58017.0,51.05802865853202,17.852033287641476,0.23669880077601255,5.243327865291417e-05
nm,santa fe county,12,145400.0,43.4,52917.0,51.26960110041266,15.239339752407153,0.12998624484181567,8.253094910591472e-05
nm,sierra county,1,11898.0,55.4,27430.0,50.865691712892925,27.861825516893596,0.0,8.404773911581779e-05
nm,taos county,2,32899.0,45.8,32637.0,51.26295632086082,18.365299857138513,0.17325754582206146,6.0792121341074195e-05
nm,union county,1,4458.0,39.9,38902.0,43.69672498878421,25.751458052938535,0.0,0.00022431583669807088
nv,carson city,1,54821.0,41.9,51957.0,48.57627551485745,21.28016635960672,0.07114062129475932,1.824118494737418e-05
nv,clark county,26,1976925.0,35.8,52873.0,49.71088938629437,19.309887830848414,0.38387900400875097,1.3151738179243016e-05
nv,douglas county,1,47035.0,47.9,60100.0,49.877750611246945,19.119804400977994,0.5846709896885298,2.1260763261401083e-05
nv,elko county,1,50023.0,33.3,70238.0,48.031905323551165,17.312036463226914,0.013993562961037924,1.9990804230054175e-05
nv,lincoln county,1,5296.0,35.7,40143.0,46.09138972809668,20.20392749244713,0.0,0.00018882175226586103
nv,lyon county,1,51648.0,41.6,46137.0,49.32814436183396,20.68424721189591,0.1045539033457249,1.936183395291202e-05
nv,washoe county,8,425495.0,37.2,53040.0,49.58624660689315,16.362824475023206,0.15346831337618538,1.880163104149285e-05
nv,white pine county,1,10023.0,40.9,48586.0,43.95889454255213,25.680933852140075,0.0,9.977052778609199e-05
ny,albany county,12,305279.0,38.0,59394.0,51.645216343082886,17.27141401799665,0.06223814936500709,3.930830486210974e-05
ny,broome county,6,199298.0,40.0,45958.0,51.00552940822286,22.128169876265694,0.03913737217633895,3.0105670904876116e-05
ny,cattaraugus county,2,79735.0,41.0,42603.0,50.34802784222738,27.8271775255534,0.04264124913776886,2.5083087728099328e-05
ny,cayuga county,1,79767.0,41.8,51581.0,48.93878420900874,24.575325635914602,0.06895081926109795,1.2536512592926899e-05
ny,chautauqua county,6,134156.0,40.8,42429.0,50.5829034854945,23.518143057336236,0.020871224544560064,4.472405259548585e-05
ny,chemung county,1,88876.0,41.1,48804.0,50.111391151717,24.675953013186913,0.007876142040595887,1.1251631486565551e-05
ny,columbia county,2,62674.0,46.0,57336.0,49.59951495037815,21.860739700673328,0.003191115933241855,3.191115933241855e-05
ny,cortland county,2,49271.0,35.8,47151.0,51.38519616001299,21.89117330681334,0.04465101175133446,4.05918288648495e-05
ny,delaware county,1,47491.0,45.9,44470.0,49.77153565938809,26.895622328441178,0.006316986376366048,2.1056621254553494e-05
ny,dutchess county,3,297385.0,40.6,72525.0,50.25169393210821,18.67276426181549,0.09516283605427309,1.0087933150629655e-05
ny,erie county,13,919230.0,40.4,50653.0,51.72252863809928,19.48271923240103,0.04928037596684181,1.414227124876255e-05
ny,essex county,1,39181.0,45.2,47380.0,47.951813378933664,25.364334754089988,0.005104514943467497,2.5522574717337486e-05
ny,franklin county,1,51676.0,39.6,45667.0,44.792553603220064,26.27138323399644,0.034832417369765466,1.9351342983203035e-05
ny,fulton county,2,55165.0,42.1,44276.0,50.256503217619866,27.6642798876099,0.021752923049034714,3.625487174839119e-05
ny,genesee county,2,59872.0,42.0,49922.0,50.24552378407269,25.512760555852488,0.11023516835916622,3.340459647247461e-05
ny,greene county,1,48928.0,44.5,49655.0,47.8437704381949,26.841481360366252,0.07562132112491825,2.0438194898626555e-05
ny,hamilton county,1,4813.0,51.6,51522.0,48.431331809682106,26.947849574070226,0.0,0.00020777062123415748
ny,livingston county,2,65087.0,39.9,53518.0,49.99308617696314,22.307065927143668,0.04916496381765944,3.072810238603715e-05
ny,madison county,2,72839.0,39.8,53589.0,50.737928856793744,22.099424758714427,0.04942407226897678,2.7457817927209325e-05
ny,monroe county,8,746548.0,38.4,52394.0,51.73532043485483,16.63255410234841,0.036836211469322803,1.0715988791075724e-05
ny,montgomery county,2,50019.0,41.0,44156.0,51.040604570263305,25.062476259021572,0.14594454107439173,3.998480577380596e-05
ny,nassau county,15,1343765.0,41.2,97690.0,51.57523822989884,16.911736799217124,0.03192522502074395,1.1162666091169215e-05
ny,new york county,23,1605272.0,36.5,69659.0,52.89172177674563,9.517826262465178,0.028655579864346973,1.4327789932173489e-05
ny,niagara county,5,215465.0,42.1,47955.0,51.441765483953304,24.956721509293853,0.11324345021233145,2.3205625043510546e-05
ny,oneida county,6,234206.0,41.0,48729.0,50.171216792054864,22.322229148698156,0.1695088938797469,2.5618472626661997e-05
ny,onondaga county,14,467202.0,38.8,54242.0,51.769898245298606,17.861438949319567,0.11729401843314027,2.9965625147152623e-05
ny,orange county,4,373902.0,36.7,70458.0,49.96977817716942,18.444940117998833,1.272258506239603,1.0697990382506646e-05
ny,oswego county,2,121797.0,38.8,48051.0,50.12849249160488,26.624629506473884,0.1280819724623759,1.6420765700304606e-05
ny,putnam county,1,99718.0,42.0,95117.0,50.01604524759823,18.079985559277162,0.03409615114623238,1.0028279748891876e-05
ny,queens county,5,2256400.0,37.4,57001.0,51.51985463570289,19.01524552384329,0.028230810140046088,2.215919163268924e-06
ny,rensselaer county,2,159565.0,39.9,59432.0,50.55243944474038,20.219346347883306,0.14602199730517346,1.25340770219033e-05
ny,schenectady county,4,154821.0,39.9,56061.0,51.58990059488055,21.108893496360313,0.14726684364524192,2.5836288358814374e-05
ny,schoharie county,1,32404.0,42.8,53245.0,50.16356005431428,26.030736946056045,0.030860387606468337,3.086038760646834e-05
ny,st. lawrence county,3,112097.0,37.5,43647.0,49.259123794570776,23.375291042579192,0.08742428432518265,2.6762536017913058e-05
ny,suffolk county,25,1495803.0,40.1,87763.0,50.79191578035343,20.28535843289524,0.03984481913727944,1.6713430846174263e-05
ny,sullivan county,1,77134.0,41.7,48089.0,48.614100137423186,23.36064511110535,0.0388933544221744,1.2964451474058132e-05
ny,tioga county,1,50789.0,43.0,55726.0,50.778711925810704,25.513398570556618,0.03150288448286046,1.9689302801787788e-05
ny,tompkins county,4,102270.0,29.9,51393.0,50.77246504351227,11.446171897917278,0.044978977217170237,3.911215410188716e-05
ny,ulster county,8,182086.0,42.5,58590.0,50.24054567621893,20.67539514295443,0.11038739936074161,4.393528332765836e-05
ny,warren county,2,65584.0,44.6,55904.0,51.29299829226641,24.4007684801171,0.13875335447670162,3.0495242742132227e-05
ny,washington county,3,63237.0,42.4,52361.0,48.220187548428925,30.665591346838085,0.07116087100906116,4.7440580672707434e-05
ny,wayne county,4,93224.0,42.3,52601.0,50.562087016219,24.860550931090707,0.11799536600017163,4.290740581824423e-05
ny,westchester county,5,956283.0,40.2,81946.0,51.81227732794581,14.659363389289574,0.01986859538442072,5.228577732742295e-06
oh,allen county,2,105895.0,38.1,42823.0,49.65862410878701,26.061664856697675,0.0925445016289721,1.888663298550451e-05
oh,ashtabula county,2,100835.0,41.4,40516.0,50.07289135716765,31.0765111320474,0.04165220409580007,1.9834382902761937e-05
oh,athens county,3,64811.0,26.8,33823.0,49.97608430667634,17.514002252704017,0.0,4.628843869096295e-05
oh,brown county,1,44604.0,40.3,44341.0,50.44166442471527,31.950049322930678,0.0,2.2419513944937674e-05
oh,butler county,15,369650.0,36.2,56610.0,50.916272149330446,21.69809279047748,0.03814419045042608,4.0578926011091574e-05
oh,champaign county,1,39855.0,40.3,49157.0,50.14929118052942,29.735290427800777,0.052691004892736176,2.5090954710826748e-05
oh,clark county,5,137763.0,41.0,43136.0,51.57770954465277,25.09817585273259,0.17203458112845976,3.62942154279451e-05
oh,clermont county,3,198417.0,39.0,60365.0,50.71642046800425,23.636079569794926,0.0836621862038031,1.5119672205506585e-05
oh,clinton county,2,42013.0,39.0,46048.0,51.015161973674815,29.024349606074313,0.0,4.760431295075334e-05
oh,coshocton county,1,36862.0,41.3,41274.0,50.69719494330205,32.846834138136835,0.0,2.7128207910585428e-05
oh,crawford county,5,43348.0,42.4,40783.0,51.54793762111285,32.15142567131125,0.055365876164990314,0.00011534557534372981
oh,cuyahoga county,23,1272533.0,40.4,43804.0,52.50394292328765,19.689626909478967,0.03544112412016034,1.8074187467044075e-05
oh,darke county,1,52666.0,40.7,43425.0,50.974062962822316,32.850415828048455,0.011392549272775604,1.8987582121292674e-05
oh,defiance county,2,38911.0,39.2,47593.0,50.52812829277068,28.894143044383334,0.0,5.13993472282902e-05
oh,delaware county,2,178139.0,37.5,89757.0,50.618898725152825,13.342389931458017,0.06792448593514053,1.1227187757874469e-05
oh,erie county,2,76634.0,43.6,46498.0,50.99564162121252,27.953649816008557,0.02609807657175666,2.6098076571756663e-05
oh,fairfield county,5,147110.0,38.7,58786.0,50.43844742029774,23.10719869485419,0.14343008632995716,3.3988172116103597e-05
oh,franklin county,50,1181824.0,33.6,50877.0,51.29410132134734,16.64410267518683,0.06963811870464638,4.230748402469403e-05
oh,fulton county,2,42601.0,39.6,52856.0,51.043402737024955,27.39137578930072,0.039905166545386256,4.694725475927795e-05
oh,geauga county,2,93610.0,43.5,67663.0,50.96036748210662,18.537549407114625,0.017092191005234483,2.1365238756543104e-05
oh,greene county,9,162588.0,37.5,58080.0,50.9822373114867,17.45700789726179,1.7061529756193567,5.535463871872463e-05
oh,hamilton county,21,802481.0,37.2,48593.0,51.932569120016545,18.10809227882031,0.030281090767258042,2.6168843872939047e-05
oh,hancock county,2,75239.0,38.4,49589.0,51.48393785138027,24.16432966945334,0.01462007735350018,2.658195882454578e-05
oh,huron county,2,59390.0,38.0,49404.0,50.678565415053036,31.67536622326991,0.0235729920862098,3.3675702980299716e-05
oh,jackson county,2,33034.0,39.4,36356.0,51.23509111824182,29.572561603196707,0.0,6.054368226675546e-05
oh,knox county,5,60925.0,39.3,49750.0,51.133360689372175,26.61961427985228,0.03610997127615921,8.206811653672549e-05
oh,lake county,2,229850.0,42.7,56018.0,51.225581901239934,24.281922993256472,0.04394170110941919,8.701326952360234e-06
oh,lawrence county,1,62309.0,40.6,41552.0,51.403489062575225,30.39368309553997,0.014444141295799965,1.6049045884222184e-05
oh,licking county,2,167065.0,39.4,55114.0,51.07652710023045,25.590638374285458,0.061054080747014634,1.1971388381767576e-05
oh,lorain county,6,301720.0,40.4,51816.0,50.827588492642185,23.441270051703565,0.016571655839851516,1.988598700782182e-05
oh,lucas county,11,439511.0,37.4,41556.0,51.538414283146494,21.03769871516299,0.05415109064392017,2.502781500349252e-05
oh,mahoning county,11,237033.0,43.1,41058.0,51.52109621866997,28.019727210979063,0.07214185366594525,4.64070403699063e-05
oh,medina county,8,173252.0,40.9,65951.0,50.74169417957657,22.185602475007503,0.0461755131253896,4.617551312538961e-05
oh,mercer county,1,40811.0,39.5,52535.0,49.8297027762123,31.87866016515155,0.0,2.4503197667295583e-05
oh,miami county,1,102867.0,40.9,52040.0,50.94442338164815,26.210543711783174,0.09332438974598267,9.721290598539863e-06
oh,montgomery county,24,536433.0,39.1,43401.0,51.937520622333075,19.603380105250796,0.3752565558047324,4.473997684706198e-05
oh,muskingum county,1,85872.0,39.8,40524.0,51.62101732811627,29.69536053661263,0.061719768958449786,1.16452394261226e-05
oh,ottawa county,4,41372.0,46.7,53202.0,50.26588030552064,28.87460117954172,0.12327177801411582,9.668374746205163e-05
oh,pickaway county,1,55949.0,38.6,54003.0,47.573683175749345,29.841462760728522,0.06434431357128814,1.7873420436468927e-05
oh,pike county,1,28587.0,40.1,42165.0,49.816350089201386,29.849232168468188,0.0,3.4980935390212336e-05
oh,portage county,5,163387.0,36.9,52697.0,51.38413704884721,24.369135855361808,0.07466934333820928,3.0602189892708724e-05
oh,preble county,1,42050.0,41.1,48405.0,50.48038049940548,31.42925089179548,0.009512485136741973,2.3781212841854935e-05
oh,richland county,7,123387.0,41.2,41835.0,49.39499298953699,29.15299018535178,0.06564711031145908,5.6732070639532525e-05
oh,ross county,1,77802.0,39.9,43264.0,47.3432559574304,30.6367445566952,0.10668106218349144,1.28531400221074e-05
oh,sandusky county,3,60619.0,41.1,46140.0,50.799254359194315,27.796565433279994,0.052788729606229066,4.948943400583975e-05
oh,scioto county,1,78952.0,39.0,35379.0,50.415442294052085,26.26532576755497,0.041797547877191206,1.266592359914885e-05
oh,shelby county,2,49317.0,38.4,50427.0,50.394387330940646,30.216760954640385,0.006083095078776081,4.055396719184054e-05
oh,stark county,14,375348.0,41.5,45641.0,51.58333066913904,26.892643626714406,0.07566311795986658,3.729872012106099e-05
oh,summit county,13,541592.0,40.4,49669.0,51.64145703777013,22.170379178422134,0.04228275159160401,2.400330876379267e-05
oh,trumbull county,4,208792.0,43.1,42880.0,51.41049465496762,31.345549637917163,0.03496302540327216,1.9157822138779262e-05
oh,tuscarawas county,2,92528.0,40.8,43739.0,50.72410513574269,33.1348348607989,0.0,2.1615078678886393e-05
oh,union county,2,52683.0,37.1,65086.0,52.47233452916501,24.615150997475467,0.1271757492929408,3.7962910236698745e-05
oh,van wert county,1,28685.0,41.1,45355.0,51.07198884434373,32.70001743071292,0.0,3.486142583231654e-05
oh,warren county,15,215274.0,37.9,72487.0,49.68319444057341,17.97848323531871,0.09011771045272537,6.96786421026227e-05
oh,washington county,1,61600.0,43.0,42834.0,51.0698051948052,30.40422077922078,0.024350649350649352,1.6233766233766234e-05
oh,wayne county,2,114750.0,38.7,49135.0,50.56296296296296,27.897167755991287,0.02701525054466231,1.7429193899782134e-05
oh,wood county,2,127325.0,35.1,52069.0,51.13449833104261,19.630865894364817,0.06283133712939327,1.570783428234832e-05
ok,atoka county,1,14070.0,39.4,37012.0,47.69012082444918,28.834399431414358,0.0,7.107320540156361e-05
ok,canadian county,3,119546.0,35.7,63629.0,50.413230053703174,19.042878891807337,0.17733759389690998,2.50949425325816e-05
ok,carter county,1,47904.0,38.2,41401.0,51.35270541082164,28.1312625250501,0.037575150300601205,2.0875083500334003e-05
ok,cleveland county,10,261047.0,32.7,54989.0,50.03658345048976,16.25607649197271,0.5301727275165009,3.830727799974717e-05
ok,comanche county,3,124591.0,31.5,46036.0,48.28839964363397,21.089805844723937,8.263839282131134,2.4078785787095378e-05
ok,creek county,1,70246.0,40.2,43026.0,50.41710560031888,26.498305953363893,0.11673262534521538,1.4235686017709194e-05
ok,garvin county,1,27410.0,39.8,38245.0,51.054359722728925,29.357898577161617,0.05107624954396205,3.6483035388544325e-05
ok,grady county,1,52855.0,38.2,49637.0,50.49474978715354,24.4839655661716,0.13622173871913726,1.8919685933213508e-05
ok,le flore county,3,50062.0,39.3,36542.0,49.66441612400623,25.486396867883826,0.07790339978426751,5.9925692141744234e-05
ok,logan county,1,42871.0,37.0,53591.0,50.32772736815097,20.888246133750087,0.12362669403559515,2.3325791327470786e-05
ok,mcclain county,2,35155.0,38.3,54426.0,50.337078651685395,23.641018347319015,0.10524818660219029,5.689091167685962e-05
ok,muskogee county,2,70657.0,37.7,38502.0,51.14992145151931,21.74023805143156,0.08774785230055054,2.830575880662921e-05
ok,oklahoma county,15,732118.0,34.2,45215.0,51.07701217563289,16.471388492019045,0.5425354929123448,2.0488500487626312e-05
ok,okmulgee county,1,39747.0,39.0,39156.0,50.01383752232873,24.713814879110373,0.0,2.5159131506780388e-05
ok,pawnee county,1,16592.0,41.7,44375.0,50.204918032786885,28.839199614271937,0.0,6.0270009643201545e-05
ok,payne county,5,77897.0,27.0,36812.0,49.12384302347972,14.768219571998923,0.012837464857439954,6.418732428719977e-05
ok,pittsburg county,1,45417.0,41.2,41252.0,49.076337054406935,25.622564238060637,0.048440011449457254,2.201818702248057e-05
ok,pottawatomie county,1,70144.0,37.4,42764.0,52.20973996350365,23.80816605839416,0.1839073905109489,1.4256386861313868e-05
ok,pushmataha county,1,11406.0,44.5,29897.0,50.86796422935297,27.923899701911274,0.0876731544800982,8.76731544800982e-05
ok,rogers county,3,87730.0,38.6,58525.0,50.29750370454804,21.71891029294426,0.07409096090276986,3.4195828108970706e-05
ok,tulsa county,13,609610.0,35.3,48181.0,51.234067682616754,16.967241351027706,0.08579255589639277,2.1325109496235297e-05
ok,wagoner county,1,74077.0,38.0,55723.0,50.54335353753526,22.414514626672247,0.03779850695897512,1.3499466771062542e-05
ok,washita county,1,11631.0,39.3,46686.0,50.9844381394549,25.982288711202823,0.0945748430917376,8.597713008339781e-05
or,baker county,1,16055.0,47.9,41500.0,49.64808470881346,22.784179383369665,0.0,6.228589224540641e-05
or,benton county,3,85989.0,32.3,48604.0,49.8528881601135,9.11279349684262,0.11047924734559071,3.4888183372291806e-05
or,clackamas county,11,380532.0,40.9,64352.0,50.7410677682823,16.370765139331255,0.028644108774032142,2.8906898762784733e-05
or,clatsop county,7,37157.0,43.7,44683.0,50.83026078531636,18.943940576472805,1.310654789137982,0.00018838980542024383
or,columbia county,4,49333.0,42.0,54968.0,50.09020331218454,22.91772241704336,0.01216224433948878,8.108162892992521e-05
or,coos county,7,62753.0,47.6,37940.0,50.721081063853525,23.093716635061273,0.4621293005912068,0.00011154845186684303
or,curry county,1,22361.0,53.8,39516.0,51.63454228343992,24.108939671749923,0.1967711640803184,4.4720719109163274e-05
or,deschutes county,6,160565.0,40.8,50209.0,50.6847694080279,15.940584809890076,0.18684022047146015,3.736804409429203e-05
or,douglas county,4,107286.0,46.4,40524.0,50.627295266856805,23.29940532781537,0.09786924668642695,3.7283522547210264e-05
or,hood river county,3,22427.0,37.6,56725.0,50.38123690194855,17.728630668390778,0.0,0.00013376733401703305
or,jackson county,5,205117.0,42.5,44005.0,51.21613518138428,19.109093834250697,0.025838911450537988,2.4376331557111307e-05
or,josephine county,3,82783.0,47.5,37733.0,51.264148436273146,23.162968242271965,0.030199437082492783,3.623932449899134e-05
or,klamath county,2,66211.0,42.0,39627.0,50.21824168189576,21.919318542236184,0.32169881137575324,3.0206461162042562e-05
or,lake county,1,7862.0,48.3,33611.0,47.02365810226405,25.00635970490969,0.0,0.0001271940981938438
or,lane county,18,353382.0,39.0,42931.0,50.82771618248807,16.98898076302698,0.031693747842278325,5.093638046080446e-05
or,lincoln county,11,46070.0,49.8,42365.0,51.32841328413284,21.810288691122206,0.12806598654221835,0.00023876709355328846
or,linn county,6,117648.0,39.1,46939.0,50.59669522643819,21.30422956616347,0.10454916360669116,5.0999592003263974e-05
or,marion county,15,318441.0,35.3,46885.0,50.19925198074369,16.889470890997078,0.0907546452875101,4.710448717344814e-05
or,multnomah county,31,747641.0,36.1,52511.0,50.565578934274605,13.548079893959802,0.0445400934405684,4.146375065037899e-05
or,tillamook county,3,25300.0,48.2,43676.0,49.308300395256914,25.509881422924902,0.11857707509881424,0.00011857707509881423
or,umatilla county,3,76306.0,35.7,48389.0,47.850758786989225,18.716745734280398,0.006552564673813331,3.9315388042879986e-05
or,wasco county,1,25281.0,41.4,43765.0,50.29073217040465,19.374233614176653,0.07911079466793244,3.955539733396622e-05
or,washington county,17,539608.0,35.6,64180.0,50.79613348949608,12.74573394019362,0.06560317860372715,3.150435130687462e-05
or,yamhill county,3,99802.0,37.7,54535.0,49.743492114386484,20.29819041702571,0.06613093925973428,3.005951784533376e-05
pa,allegheny county,33,1226933.0,41.1,51366.0,52.037804835308854,21.904293062457363,0.05094002688003338,2.6896334192657625e-05
pa,armstrong county,2,68614.0,44.9,45241.0,50.431398839886896,36.63246567755852,0.004372285539394292,2.914857026262862e-05
pa,beaver county,4,170382.0,44.5,49217.0,51.64395299973001,28.659130659341947,0.07923372187202873,2.3476658332452958e-05
pa,berks county,12,412078.0,39.5,55170.0,50.91002188905984,25.96158979610656,0.04756381073486088,2.9120700449914822e-05
pa,blair county,2,126940.0,42.4,42992.0,51.311643296045375,34.50133921537734,0.01575547502757208,1.575547502757208e-05
pa,bucks county,21,625977.0,42.2,76555.0,50.970882316762435,22.23404374282122,0.06869261969688982,3.354755845662061e-05
pa,butler county,5,184535.0,42.0,58230.0,50.65976643997073,25.07600184246891,0.0596092882109085,2.7095131004958408e-05
pa,cambria county,3,142448.0,43.9,41730.0,50.49281141188363,33.263366281028866,0.09266539368752105,2.1060316747163876e-05
pa,carbon county,4,65074.0,44.5,48900.0,50.548606202169836,33.29440329471064,0.05071149767956481,6.146848203583612e-05
pa,centre county,1,154460.0,29.3,50336.0,48.1496827657646,18.095947170788556,0.13207302861582287,6.474168069403082e-06
pa,chester county,18,503075.0,39.7,86050.0,50.84907816925905,15.784326392684989,0.0602295880335934,3.577995328728321e-05
pa,clearfield county,1,81536.0,43.0,41030.0,48.38230965463109,36.419495682888545,0.0,1.2264521193092622e-05
pa,clinton county,3,39501.0,38.2,42184.0,51.380977696767175,29.042302726513253,0.0658211184526974,7.5947444368497e-05
pa,columbia county,1,67021.0,39.8,44807.0,52.08964354456066,29.880186807120158,0.03730174124528133,1.4920696498112532e-05
pa,crawford county,3,88173.0,42.0,42504.0,51.074591995282006,31.219307497760084,0.018146144511358354,3.402402095879691e-05
pa,cumberland county,6,237449.0,40.5,60826.0,50.86860757467919,23.904080455171425,0.2733218501657198,2.526858399066747e-05
pa,dauphin county,2,269035.0,39.3,54066.0,51.607039976211276,24.402401174568364,0.1799022432025573,7.43397699184121e-06
pa,delaware county,3,559771.0,38.8,64041.0,52.049856101870226,21.483606689163963,0.027868539099024422,5.359334442120081e-06
pa,erie county,9,280518.0,38.6,45202.0,50.776777247805846,26.95620245403147,0.029588119122480553,3.208350266293072e-05
pa,fayette county,1,136145.0,43.6,39115.0,50.81567446472511,35.648756840133686,0.006610598993719931,7.345109993022145e-06
pa,franklin county,1,150594.0,40.5,52637.0,51.17335352006056,29.708354914538425,0.11023015525186927,6.6403707983053775e-06
pa,indiana county,2,88404.0,38.7,43997.0,49.96380254287136,28.123161847880183,0.010180534817429076,2.2623410705397947e-05
pa,lackawanna county,2,214275.0,42.1,46044.0,51.82545793956365,26.478590596196476,0.0429354801073387,9.3338000233345e-06
pa,lancaster county,19,523306.0,38.2,56483.0,51.125727585772,25.31463426752225,0.04872865971343726,3.6307628806090506e-05
pa,lawrence county,4,90374.0,44.0,43546.0,51.79255095492066,31.691636975236243,0.011065129351362116,4.426051740544847e-05
pa,lebanon county,7,134411.0,41.0,54818.0,51.271101323552394,30.583062398166817,0.19418053581924097,5.207907090937498e-05
pa,lehigh county,7,352068.0,39.4,54923.0,51.40995489507709,22.804685458490972,0.05141052296715407,1.9882522694479476e-05
pa,luzerne county,9,320827.0,42.8,44402.0,51.002876939908425,28.244817300289565,0.04145536379419438,2.8052501815620255e-05
pa,lycoming county,4,116604.0,41.2,45430.0,50.92449658673802,28.995574765874245,0.024870501869575658,3.430414050975953e-05
pa,mckean county,1,43294.0,42.2,41834.0,48.898230701713864,34.37427819097334,0.09008176652653949,2.309788885295884e-05
pa,mercer county,2,116059.0,43.1,44301.0,50.86809295272232,30.42073428170155,0.0697920885067078,1.723261444610069e-05
pa,monroe county,6,168947.0,40.6,57408.0,50.58864614346511,24.49348020385091,0.1171965172509722,3.5514096136658244e-05
pa,montgomery county,11,804621.0,40.8,79183.0,51.478025057760114,17.726233841771467,0.07332644810413848,1.3671032697381749e-05
pa,northampton county,10,298439.0,41.2,60097.0,51.071408227476965,24.14597287887977,0.017423996193526987,3.350768498755189e-05
pa,perry county,2,45808.0,41.4,57375.0,49.906129933636045,32.46157876353475,0.06549074397485155,4.366049598323437e-05
pa,philadelphia county/city,7,1536704.0,33.6,37192.0,52.80203604597893,22.394813835325476,0.029218379076256715,4.555203864895257e-06
pa,pike county,3,57179.0,44.8,59340.0,50.109305864041,25.703492540967837,0.06121128386295668,5.2466814739677154e-05
pa,snyder county,1,39711.0,39.3,46513.0,50.39409735337815,30.115081463574324,0.02518193951298129,2.518193951298129e-05
pa,somerset county,1,77341.0,44.7,43597.0,48.50855303138051,36.64550497148989,0.028445455838429813,1.2929752653831732e-05
pa,tioga county,1,42267.0,42.4,44187.0,50.82925213523553,30.186670452125774,0.054415974637423994,2.365911940757565e-05
pa,union county,1,44932.0,38.5,48528.0,44.905635182052876,28.331701237425445,0.060090803881420816,2.2255853289415115e-05
pa,washington county,3,208047.0,43.7,53693.0,51.302349949770964,28.49356155099569,0.04277879517609002,1.4419818598682028e-05
pa,wayne county,3,52212.0,46.0,49313.0,47.31479353405347,31.711100896345666,0.0689496667432774,5.745805561939784e-05
pa,westmoreland county,8,364090.0,45.4,50736.0,51.263149221346374,28.920596555796646,0.03076162487297097,2.1972589194979263e-05
